Séance,Instrument,Ticker,Ouverture,Dernier_Cours,haut_du_jour,bas_du_jour,Nombre_de_titres_échangés,Volume_des_échanges,Nombre_de_transactions,Capitalisation
23/09/2024,DELTA HOLDING,DHO,57.8,57.96,58.3,56.25,19273,1104304.84,65,5077296000.0
20/09/2024,DELTA HOLDING,DHO,56.65,57.0,57.0,56.01,8330,472265.06,43,4993200000.0
19/09/2024,DELTA HOLDING,DHO,58.0,56.98,58.0,56.0,19467,1109661.35,83,4991448000.0
18/09/2024,DELTA HOLDING,DHO,56.0,58.0,58.45,55.96,64754,3693855.68,169,5080800000.0
13/09/2024,DELTA HOLDING,DHO,56.09,55.21,56.09,54.0,111154,6204388.5,331,4836396000.0
12/09/2024,DELTA HOLDING,DHO,50.9,51.0,51.49,50.9,422,21487.79,8,4467600000.0
11/09/2024,DELTA HOLDING,DHO,50.9,50.99,51.0,50.9,1409,71831.33,10,4466724000.0
10/09/2024,DELTA HOLDING,DHO,50.0,51.0,51.0,49.0,5899,299576.5,22,4467600000.0
09/09/2024,DELTA HOLDING,DHO,49.0,50.0,50.0,48.2,20890,1040473.96,40,4380000000.0
06/09/2024,DELTA HOLDING,DHO,49.97,48.2,49.97,48.01,2267,109627.15,30,4222320000.0
05/09/2024,DELTA HOLDING,DHO,49.4,49.0,49.98,48.5,2505,121873.44,38,4292400000.0
04/09/2024,DELTA HOLDING,DHO,48.78,48.78,50.0,48.71,2392,116852.09,21,4273128000.0
03/09/2024,DELTA HOLDING,DHO,48.66,49.96,49.96,48.66,2962,147339.36,19,4376496000.0
02/09/2024,DELTA HOLDING,DHO,48.74,49.97,49.98,48.5,8267,404109.6,50,4377372000.0
30/08/2024,DELTA HOLDING,DHO,49.05,50.0,50.0,48.6,24263,1197737.6,115,4380000000.0
29/08/2024,DELTA HOLDING,DHO,50.5,50.89,50.99,49.5,106172,5357989.16,51,4457964000.0
28/08/2024,DELTA HOLDING,DHO,49.66,50.99,50.99,49.66,990,49423.71,22,4466724000.0
27/08/2024,DELTA HOLDING,DHO,50.99,50.98,50.99,49.76,2207,110998.3,30,4465848000.0
26/08/2024,DELTA HOLDING,DHO,50.99,50.5,50.99,50.0,6445,325124.86,30,4423800000.0
23/08/2024,DELTA HOLDING,DHO,50.61,50.31,50.85,50.3,4780,240514.48,7,4407156000.0
22/08/2024,DELTA HOLDING,DHO,50.1,50.95,50.99,49.51,1020,51008.4,19,4463220000.0
19/08/2024,DELTA HOLDING,DHO,49.01,50.0,51.84,49.01,11875,593060.05,41,4380000000.0
16/08/2024,DELTA HOLDING,DHO,51.75,51.79,51.8,50.08,355,18075.04,11,4536804000.0
15/08/2024,DELTA HOLDING,DHO,50.51,51.5,51.59,50.0,869,43659.49,18,4511400000.0
13/08/2024,DELTA HOLDING,DHO,51.0,51.0,51.0,50.99,7187,366536.67,10,4467600000.0
12/08/2024,DELTA HOLDING,DHO,51.84,50.05,51.84,50.0,20457,1022893.09,17,4384380000.0
09/08/2024,DELTA HOLDING,DHO,49.05,50.0,51.88,49.05,19908,995256.25,28,4380000000.0
08/08/2024,DELTA HOLDING,DHO,52.0,52.0,52.0,51.6,131,6800.0,6,4555200000.0
07/08/2024,DELTA HOLDING,DHO,51.5,51.5,52.9,51.5,1607,82956.3,20,4511400000.0
06/08/2024,DELTA HOLDING,DHO,51.5,51.4,51.5,50.0,3940,197201.65,18,4502640000.0
05/08/2024,DELTA HOLDING,DHO,53.2,50.0,53.2,49.95,16855,845379.93,61,4380000000.0
