Company,Séance,Instrument,Ticker,Ouverture,Dernier_Cours,haut_du_jour,bas_du_jour,Nombre_de_titres_échangés,Volume_des_échanges,Nombre_de_transactions,Capitalisation
Holcim Maroc S.A,21/11/2024,Holcim Maroc S.A,LHM,1956.0,1987.0,2020.0,1956.0,1735,3482085.0,30,46557873880.0
Holcim Maroc S.A,20/11/2024,Holcim Maroc S.A,LHM,2021.0,2000.0,2021.0,2000.0,2206,4415926.0,7,46862480000.0
Holcim Maroc S.A,19/11/2024,Holcim Maroc S.A,LHM,2000.0,2021.0,2021.0,1995.0,6586,13303144.0,21,47354536040.0
Holcim Maroc S.A,15/11/2024,Holcim Maroc S.A,LHM,1955.0,2000.0,2000.0,1950.0,41592,82817207.0,74,46862480000.0
Holcim Maroc S.A,14/11/2024,Holcim Maroc S.A,LHM,1939.0,1958.0,1959.0,1939.0,3432,6703604.0,31,45878367920.0
Holcim Maroc S.A,13/11/2024,Holcim Maroc S.A,LHM,1931.0,1935.0,1935.0,1930.0,122,235518.0,5,45339449400.0
Holcim Maroc S.A,12/11/2024,Holcim Maroc S.A,LHM,1940.0,1929.0,1945.0,1926.0,435,839726.0,15,45198861960.0
Holcim Maroc S.A,11/11/2024,Holcim Maroc S.A,LHM,1922.0,1922.0,1945.0,1920.0,454,874770.0,14,45034843280.0
Holcim Maroc S.A,08/11/2024,Holcim Maroc S.A,LHM,1910.0,1920.0,1949.0,1905.0,5357,10330664.0,38,44987980800.0
Holcim Maroc S.A,07/11/2024,Holcim Maroc S.A,LHM,1890.0,1910.0,1911.0,1890.0,12201,23147797.0,27,44753668400.0
Holcim Maroc S.A,05/11/2024,Holcim Maroc S.A,LHM,1892.0,1880.0,1892.0,1880.0,3733,7019342.0,8,44050731200.0
Holcim Maroc S.A,04/11/2024,Holcim Maroc S.A,LHM,1894.0,1880.0,1894.0,1880.0,171,321698.0,6,44050731200.0
Holcim Maroc S.A,01/11/2024,Holcim Maroc S.A,LHM,1845.0,1861.0,1864.0,1845.0,3245,6022679.0,26,43605537640.0
Holcim Maroc S.A,31/10/2024,Holcim Maroc S.A,LHM,1850.0,1845.0,1870.0,1844.0,16616,30664599.0,28,43230637800.0
Holcim Maroc S.A,30/10/2024,Holcim Maroc S.A,LHM,1851.0,1855.0,1855.0,1851.0,90,166594.0,5,43464950200.0
Holcim Maroc S.A,29/10/2024,Holcim Maroc S.A,LHM,1830.0,1855.0,1855.0,1740.0,13994,25108404.0,20,43464950200.0
Holcim Maroc S.A,28/10/2024,Holcim Maroc S.A,LHM,1828.0,1825.0,1828.0,1825.0,372,678939.0,5,42762013000.0
Holcim Maroc S.A,25/10/2024,Holcim Maroc S.A,LHM,1827.0,1832.0,1832.0,1827.0,2507,4592789.0,3,42926031680.0
Holcim Maroc S.A,24/10/2024,Holcim Maroc S.A,LHM,1829.0,1829.0,1829.0,1829.0,23,42067.0,2,42855737960.0
Holcim Maroc S.A,23/10/2024,Holcim Maroc S.A,LHM,1832.0,1832.0,1832.0,1825.0,3607,6598375.0,5,42926031680.0
Holcim Maroc S.A,22/10/2024,Holcim Maroc S.A,LHM,1821.0,1825.0,1830.0,1821.0,1248,2276735.0,10,42762013000.0
Holcim Maroc S.A,21/10/2024,Holcim Maroc S.A,LHM,1849.0,1821.0,1849.0,1821.0,352,641048.0,3,42668288040.0
Holcim Maroc S.A,18/10/2024,Holcim Maroc S.A,LHM,1817.0,1821.0,1821.0,1817.0,4629,8429399.0,10,42668288040.0
Holcim Maroc S.A,17/10/2024,Holcim Maroc S.A,LHM,1800.0,1801.0,1819.0,1800.0,505,909056.0,9,42199663240.0
Holcim Maroc S.A,16/10/2024,Holcim Maroc S.A,LHM,1800.0,1780.0,1800.0,1760.0,2293,4094328.0,14,41707607200.0
Holcim Maroc S.A,15/10/2024,Holcim Maroc S.A,LHM,1800.0,1800.0,1800.0,1800.0,615,1107000.0,15,42176232000.0
Holcim Maroc S.A,14/10/2024,Holcim Maroc S.A,LHM,1824.0,1820.0,1824.0,1820.0,696,1266903.0,8,42644856800.0
Holcim Maroc S.A,11/10/2024,Holcim Maroc S.A,LHM,1835.0,1838.0,1838.0,1835.0,208,381704.0,4,43066619120.0
Holcim Maroc S.A,10/10/2024,Holcim Maroc S.A,LHM,1840.0,1839.0,1840.0,1839.0,6645,12226655.0,9,43090050360.0
Holcim Maroc S.A,09/10/2024,Holcim Maroc S.A,LHM,1894.0,1836.0,1894.0,1834.0,6340,11635262.0,18,43019756640.0
Holcim Maroc S.A,08/10/2024,Holcim Maroc S.A,LHM,1899.0,1835.0,1899.0,1835.0,6116,11253937.0,15,42996325400.0
Holcim Maroc S.A,07/10/2024,Holcim Maroc S.A,LHM,1826.0,1851.0,1851.0,1826.0,828,1532601.0,4,43371225240.0
Holcim Maroc S.A,04/10/2024,Holcim Maroc S.A,LHM,1850.0,1851.0,1879.0,1850.0,6607,12224513.0,10,43371225240.0
Holcim Maroc S.A,03/10/2024,Holcim Maroc S.A,LHM,1879.0,1850.0,1879.0,1850.0,2025,3746279.0,4,43347794000.0
Holcim Maroc S.A,02/10/2024,Holcim Maroc S.A,LHM,1887.0,1822.0,1887.0,1803.0,10227,18810401.0,16,42691719280.0
Holcim Maroc S.A,01/10/2024,Holcim Maroc S.A,LHM,1872.0,1805.0,1872.0,1803.0,2378,4298335.0,24,42293388200.0
Holcim Maroc S.A,30/09/2024,Holcim Maroc S.A,LHM,1881.0,1880.0,1902.0,1880.0,20511,38653744.0,23,44050731200.0
Holcim Maroc S.A,27/09/2024,Holcim Maroc S.A,LHM,1898.0,1881.0,1900.0,1880.0,4537,8553240.0,21,44074162440.0
Holcim Maroc S.A,26/09/2024,Holcim Maroc S.A,LHM,1872.0,1896.0,1900.0,1872.0,284,538002.0,10,44425631040.0
Holcim Maroc S.A,25/09/2024,Holcim Maroc S.A,LHM,1900.0,1873.0,1900.0,1873.0,176,330350.0,4,43886712520.0
Holcim Maroc S.A,24/09/2024,Holcim Maroc S.A,LHM,1902.0,1902.0,1902.0,1890.0,1129,2135056.0,21,44566218480.0
Holcim Maroc S.A,23/09/2024,Holcim Maroc S.A,LHM,1902.0,1902.0,1902.0,1902.0,1000,1902000.0,1,44566218480.0
Holcim Maroc S.A,20/09/2024,Holcim Maroc S.A,LHM,1900.0,1907.0,1907.0,1870.0,2121,4036332.0,16,44683374680.0
Holcim Maroc S.A,19/09/2024,Holcim Maroc S.A,LHM,1880.0,1895.0,1895.0,1859.0,2443,4618035.0,10,44402199800.0
Holcim Maroc S.A,18/09/2024,Holcim Maroc S.A,LHM,1866.0,1865.0,1867.0,1858.0,1216,2267178.0,14,43699262600.0
Holcim Maroc S.A,13/09/2024,Holcim Maroc S.A,LHM,1831.0,1854.0,1854.0,1821.0,3326,6163577.0,20,43441518960.0
Holcim Maroc S.A,12/09/2024,Holcim Maroc S.A,LHM,1890.0,1850.0,1890.0,1850.0,1165,2156296.0,30,43347794000.0
Holcim Maroc S.A,11/09/2024,Holcim Maroc S.A,LHM,1900.0,1910.0,1910.0,1882.0,3042,5809285.0,11,44753668400.0
Holcim Maroc S.A,10/09/2024,Holcim Maroc S.A,LHM,1910.0,1913.0,1913.0,1883.0,5971,11413015.0,10,44823962120.0
Holcim Maroc S.A,09/09/2024,Holcim Maroc S.A,LHM,1938.0,1938.0,1938.0,1938.0,2270,4399260.0,1,45409743120.0
Holcim Maroc S.A,06/09/2024,Holcim Maroc S.A,LHM,1895.0,1915.0,1915.0,1881.0,4065,7782807.0,22,44870824600.0
Holcim Maroc S.A,05/09/2024,Holcim Maroc S.A,LHM,1910.0,1910.0,1910.0,1900.0,542,1034970.0,9,44753668400.0
Holcim Maroc S.A,04/09/2024,Holcim Maroc S.A,LHM,1901.0,1901.0,1902.0,1900.0,7031,13365944.0,15,44542787240.0
Holcim Maroc S.A,03/09/2024,Holcim Maroc S.A,LHM,1900.0,1900.0,1900.0,1900.0,4,7600.0,2,44519356000.0
Holcim Maroc S.A,02/09/2024,Holcim Maroc S.A,LHM,1892.0,1892.0,1920.0,1890.0,779,1476225.0,14,44331906080.0
Holcim Maroc S.A,30/08/2024,Holcim Maroc S.A,LHM,1900.0,1900.0,1910.0,1892.0,5822,11061506.0,16,44519356000.0
Holcim Maroc S.A,29/08/2024,Holcim Maroc S.A,LHM,1910.0,1900.0,1949.0,1895.0,7939,15108296.0,32,44519356000.0
Holcim Maroc S.A,28/08/2024,Holcim Maroc S.A,LHM,1936.0,1935.0,1936.0,1935.0,1630,3154060.0,6,45339449400.0
Holcim Maroc S.A,27/08/2024,Holcim Maroc S.A,LHM,1935.0,1935.0,1935.0,1935.0,2600,5031000.0,6,45339449400.0
Holcim Maroc S.A,26/08/2024,Holcim Maroc S.A,LHM,1920.0,1975.0,1975.0,1920.0,22,42350.0,4,46276699000.0
Holcim Maroc S.A,23/08/2024,Holcim Maroc S.A,LHM,1969.0,1970.0,1970.0,1935.0,3400,6676552.0,20,46159542800.0
Holcim Maroc S.A,22/08/2024,Holcim Maroc S.A,LHM,1922.0,1965.0,1971.0,1922.0,1521,2988842.0,3,46042386600.0
Holcim Maroc S.A,19/08/2024,Holcim Maroc S.A,LHM,-,1971.0,-,-,-,-,-,46182974040.0
Holcim Maroc S.A,16/08/2024,Holcim Maroc S.A,LHM,1971.0,1971.0,1971.0,1971.0,1,1971.0,1,46182974040.0
Holcim Maroc S.A,15/08/2024,Holcim Maroc S.A,LHM,1970.0,1970.0,1970.0,1970.0,1600,3152000.0,8,46159542800.0
Holcim Maroc S.A,13/08/2024,Holcim Maroc S.A,LHM,1975.0,1970.0,1975.0,1921.0,6,11732.0,3,46159542800.0
Holcim Maroc S.A,12/08/2024,Holcim Maroc S.A,LHM,1925.0,1937.0,1937.0,1925.0,1570,3040850.0,5,45386311880.0
Holcim Maroc S.A,09/08/2024,Holcim Maroc S.A,LHM,1920.0,1937.0,1950.0,1920.0,3749,7272752.0,13,45386311880.0
Holcim Maroc S.A,08/08/2024,Holcim Maroc S.A,LHM,1950.0,1950.0,1950.0,1925.0,33,63600.0,5,45690918000.0
Holcim Maroc S.A,07/08/2024,Holcim Maroc S.A,LHM,1921.0,1950.0,1959.0,1921.0,2659,5142237.0,9,45690918000.0
Holcim Maroc S.A,06/08/2024,Holcim Maroc S.A,LHM,1959.0,1930.0,1959.0,1930.0,1006,1941753.0,5,45222293200.0
Holcim Maroc S.A,05/08/2024,Holcim Maroc S.A,LHM,1935.0,1900.0,1937.0,1880.0,654,1246195.0,19,44519356000.0
Holcim Maroc S.A,02/08/2024,Holcim Maroc S.A,LHM,1955.0,1955.0,1960.0,1943.0,8629,16830438.0,13,45808074200.0
Holcim Maroc S.A,20/05/2024,Holcim Maroc S.A,LHM,2018.0,2020.0,2025.0,2000.0,1487,2981138.0,14,47331104800.0
Holcim Maroc S.A,17/05/2024,Holcim Maroc S.A,LHM,2000.0,2018.0,2018.0,2000.0,1803,3606058.0,7,47284242320.0
Holcim Maroc S.A,16/05/2024,Holcim Maroc S.A,LHM,2000.0,2000.0,2000.0,2000.0,1205,2410000.0,8,46862480000.0
Holcim Maroc S.A,15/05/2024,Holcim Maroc S.A,LHM,2000.0,1999.0,2019.0,1999.0,8666,17334605.0,9,46839048760.0
Holcim Maroc S.A,14/05/2024,Holcim Maroc S.A,LHM,2000.0,2000.0,2000.0,2000.0,3711,7422000.0,15,46862480000.0
Holcim Maroc S.A,13/05/2024,Holcim Maroc S.A,LHM,2034.0,2000.0,2034.0,2000.0,394,788206.0,9,46862480000.0
Holcim Maroc S.A,10/05/2024,Holcim Maroc S.A,LHM,1995.0,2039.0,2039.0,1995.0,22,43959.0,3,47776298360.0
Holcim Maroc S.A,09/05/2024,Holcim Maroc S.A,LHM,2005.0,2000.0,2005.0,1975.0,12838,25633094.0,29,46862480000.0
Holcim Maroc S.A,08/05/2024,Holcim Maroc S.A,LHM,2000.0,1991.0,2000.0,1991.0,425,846400.0,3,46651598840.0
Holcim Maroc S.A,07/05/2024,Holcim Maroc S.A,LHM,2000.0,2000.0,2005.0,2000.0,2868,5749000.0,13,46862480000.0
Holcim Maroc S.A,06/05/2024,Holcim Maroc S.A,LHM,-,2000.0,-,-,-,-,-,46862480000.0
Holcim Maroc S.A,03/05/2024,Holcim Maroc S.A,LHM,2020.0,2000.0,2039.0,2000.0,6473,12950423.0,18,46862480000.0
Holcim Maroc S.A,02/05/2024,Holcim Maroc S.A,LHM,2000.0,2020.0,2020.0,2000.0,3217,6434020.0,11,47331104800.0
Holcim Maroc S.A,30/04/2024,Holcim Maroc S.A,LHM,1998.0,2000.0,2000.0,1990.0,3292,6571989.0,11,46862480000.0
Holcim Maroc S.A,29/04/2024,Holcim Maroc S.A,LHM,2030.0,2000.0,2030.0,2000.0,31,62030.0,2,46862480000.0
Holcim Maroc S.A,26/04/2024,Holcim Maroc S.A,LHM,1980.0,1990.0,2000.0,1980.0,10570,21014242.0,14,46628167600.0
Holcim Maroc S.A,25/04/2024,Holcim Maroc S.A,LHM,1995.0,1990.0,1995.0,1980.0,925,1831656.0,6,46628167600.0
Holcim Maroc S.A,24/04/2024,Holcim Maroc S.A,LHM,2001.0,1990.0,2001.0,1987.0,770,1537784.0,14,46628167600.0
Holcim Maroc S.A,23/04/2024,Holcim Maroc S.A,LHM,1990.0,2000.0,2000.0,1990.0,18840,37679645.0,10,46862480000.0
Holcim Maroc S.A,22/04/2024,Holcim Maroc S.A,LHM,2040.0,2000.0,2040.0,2000.0,60,121150.0,5,46862480000.0
Holcim Maroc S.A,19/04/2024,Holcim Maroc S.A,LHM,2030.0,2045.0,2050.0,2030.0,5051,10340596.0,21,47916885800.0
Holcim Maroc S.A,18/04/2024,Holcim Maroc S.A,LHM,2000.0,2020.0,2020.0,2000.0,4207,8418785.0,19,47331104800.0
Holcim Maroc S.A,17/04/2024,Holcim Maroc S.A,LHM,1980.0,2000.0,2050.0,1971.0,11011,21966317.0,26,46862480000.0
Holcim Maroc S.A,16/04/2024,Holcim Maroc S.A,LHM,1970.0,1970.0,1979.0,1970.0,181,356588.0,17,46159542800.0
Holcim Maroc S.A,15/04/2024,Holcim Maroc S.A,LHM,1961.0,1970.0,1980.0,1961.0,1553,3059055.0,6,46159542800.0
Holcim Maroc S.A,09/04/2024,Holcim Maroc S.A,LHM,1962.0,1981.0,1981.0,1960.0,7664,15049936.0,13,46417286440.0
Holcim Maroc S.A,08/04/2024,Holcim Maroc S.A,LHM,1960.0,1960.0,1980.0,1960.0,3602,7061629.0,12,45925230400.0
Holcim Maroc S.A,05/04/2024,Holcim Maroc S.A,LHM,1975.0,1960.0,1975.0,1960.0,2900,5695250.0,5,45925230400.0
Holcim Maroc S.A,04/04/2024,Holcim Maroc S.A,LHM,-,1955.0,-,-,-,-,-,45808074200.0
Holcim Maroc S.A,03/04/2024,Holcim Maroc S.A,LHM,1950.0,1955.0,1985.0,1950.0,4397,8595521.0,17,45808074200.0
Holcim Maroc S.A,02/04/2024,Holcim Maroc S.A,LHM,1960.0,1960.0,1960.0,1960.0,501,981960.0,3,45925230400.0
Holcim Maroc S.A,01/04/2024,Holcim Maroc S.A,LHM,1967.0,1960.0,1967.0,1960.0,5026,9853016.0,17,45925230400.0
Holcim Maroc S.A,29/03/2024,Holcim Maroc S.A,LHM,1985.0,1950.0,1990.0,1950.0,3286,6454110.0,22,45690918000.0
Holcim Maroc S.A,28/03/2024,Holcim Maroc S.A,LHM,1995.0,1980.0,1995.0,1980.0,9769,19388013.0,30,46393855200.0
Holcim Maroc S.A,27/03/2024,Holcim Maroc S.A,LHM,1976.0,1990.0,1990.0,1976.0,4104,8156418.0,6,46628167600.0
Holcim Maroc S.A,26/03/2024,Holcim Maroc S.A,LHM,1990.0,1965.0,1990.0,1965.0,3228,6390812.0,9,46042386600.0
Holcim Maroc S.A,25/03/2024,Holcim Maroc S.A,LHM,1990.0,1990.0,1990.0,1990.0,886,1763140.0,4,46628167600.0
Holcim Maroc S.A,22/03/2024,Holcim Maroc S.A,LHM,2000.0,1990.0,2000.0,1990.0,2785,5543579.0,17,46628167600.0
Holcim Maroc S.A,21/03/2024,Holcim Maroc S.A,LHM,1989.0,1989.0,1989.0,1989.0,10,19890.0,1,46604736360.0
Holcim Maroc S.A,20/03/2024,Holcim Maroc S.A,LHM,1990.0,1989.0,1999.0,1989.0,2017,4013861.0,9,46604736360.0
Holcim Maroc S.A,19/03/2024,Holcim Maroc S.A,LHM,2000.0,1989.0,2010.0,1989.0,4710,9413311.0,15,46604736360.0
Holcim Maroc S.A,18/03/2024,Holcim Maroc S.A,LHM,2024.0,2000.0,2024.0,2000.0,2050,4100600.0,8,46862480000.0
Holcim Maroc S.A,15/03/2024,Holcim Maroc S.A,LHM,1968.0,2000.0,2000.0,1967.0,7335,14538329.0,17,46862480000.0
Holcim Maroc S.A,14/03/2024,Holcim Maroc S.A,LHM,1975.0,1997.0,1997.0,1975.0,9299,18366449.0,13,46792186280.0
Holcim Maroc S.A,13/03/2024,Holcim Maroc S.A,LHM,1965.0,1970.0,1970.0,1965.0,5343,10501397.0,13,46159542800.0
Holcim Maroc S.A,12/03/2024,Holcim Maroc S.A,LHM,1970.0,1965.0,1970.0,1965.0,128,251890.0,11,46042386600.0
Holcim Maroc S.A,11/03/2024,Holcim Maroc S.A,LHM,1970.0,1969.0,1970.0,1968.0,374,736676.0,5,46136111560.0
Holcim Maroc S.A,08/03/2024,Holcim Maroc S.A,LHM,1999.0,2000.0,2000.0,1999.0,1033,2065997.0,10,46862480000.0
Holcim Maroc S.A,07/03/2024,Holcim Maroc S.A,LHM,1965.0,1965.0,1965.0,1965.0,1,1965.0,1,46042386600.0
Holcim Maroc S.A,06/03/2024,Holcim Maroc S.A,LHM,2000.0,1960.0,2000.0,1960.0,573,1141700.0,29,45925230400.0
Holcim Maroc S.A,05/03/2024,Holcim Maroc S.A,LHM,2000.0,2000.0,2000.0,1960.0,481,949701.0,16,46862480000.0
Holcim Maroc S.A,04/03/2024,Holcim Maroc S.A,LHM,1974.0,1974.0,1974.0,1974.0,1,1974.0,1,46253267760.0
Holcim Maroc S.A,01/03/2024,Holcim Maroc S.A,LHM,1999.0,1973.0,1999.0,1960.0,1163,2294963.0,14,46229836520.0
Holcim Maroc S.A,29/02/2024,Holcim Maroc S.A,LHM,1980.0,1999.0,2005.0,1960.0,2668,5340130.0,9,46839048760.0
Holcim Maroc S.A,28/02/2024,Holcim Maroc S.A,LHM,1980.0,2004.0,2004.0,1980.0,3300,6580296.0,16,46956204960.0
Holcim Maroc S.A,27/02/2024,Holcim Maroc S.A,LHM,2000.0,2000.0,2000.0,2000.0,4052,8104000.0,9,46862480000.0
Holcim Maroc S.A,26/02/2024,Holcim Maroc S.A,LHM,1992.0,2009.0,2009.0,1920.0,148,289228.0,21,47073361160.0
Holcim Maroc S.A,23/02/2024,Holcim Maroc S.A,LHM,1998.0,2005.0,2005.0,1990.0,2339,4677996.0,7,46979636200.0
Holcim Maroc S.A,22/02/2024,Holcim Maroc S.A,LHM,2020.0,1997.0,2020.0,1997.0,37,73958.0,4,46792186280.0
Holcim Maroc S.A,21/02/2024,Holcim Maroc S.A,LHM,2000.0,2000.0,2000.0,2000.0,2273,4546000.0,10,46862480000.0
Holcim Maroc S.A,20/02/2024,Holcim Maroc S.A,LHM,2007.0,1977.0,2007.0,1977.0,80,159860.0,5,46323561480.0
Holcim Maroc S.A,19/02/2024,Holcim Maroc S.A,LHM,-,2010.0,-,-,-,-,-,47096792400.0
Holcim Maroc S.A,16/02/2024,Holcim Maroc S.A,LHM,2010.0,2010.0,2010.0,2010.0,1567,3149670.0,8,47096792400.0
Holcim Maroc S.A,15/02/2024,Holcim Maroc S.A,LHM,-,2005.0,-,-,-,-,-,46979636200.0
Holcim Maroc S.A,14/02/2024,Holcim Maroc S.A,LHM,1990.0,2005.0,2005.0,1980.0,4362,8720364.0,17,46979636200.0
Holcim Maroc S.A,13/02/2024,Holcim Maroc S.A,LHM,2009.0,1985.0,2009.0,1985.0,3427,6871139.0,10,46511011400.0
Holcim Maroc S.A,12/02/2024,Holcim Maroc S.A,LHM,2010.0,2010.0,2010.0,2009.0,3173,6374608.0,5,47096792400.0
Holcim Maroc S.A,09/02/2024,Holcim Maroc S.A,LHM,1986.0,2010.0,2010.0,1980.0,1372,2757095.0,12,47096792400.0
Holcim Maroc S.A,08/02/2024,Holcim Maroc S.A,LHM,-,1985.0,-,-,-,-,-,46511011400.0
Holcim Maroc S.A,07/02/2024,Holcim Maroc S.A,LHM,1980.0,1985.0,2050.0,1980.0,1245,2471584.0,13,46511011400.0
Holcim Maroc S.A,06/02/2024,Holcim Maroc S.A,LHM,1980.0,1989.0,1990.0,1980.0,876,1741465.0,4,46604736360.0
Holcim Maroc S.A,05/02/2024,Holcim Maroc S.A,LHM,-,1980.0,-,-,-,-,-,46393855200.0
Holcim Maroc S.A,02/02/2024,Holcim Maroc S.A,LHM,1999.0,1980.0,2000.0,1970.0,525,1034599.0,5,46393855200.0
Holcim Maroc S.A,01/02/2024,Holcim Maroc S.A,LHM,1960.0,1960.0,1960.0,1935.0,1804,3530990.0,7,45925230400.0
Holcim Maroc S.A,31/01/2024,Holcim Maroc S.A,LHM,1980.0,1951.0,1980.0,1951.0,3500,6831900.0,10,45714349240.0
Holcim Maroc S.A,30/01/2024,Holcim Maroc S.A,LHM,2010.0,1940.0,2010.0,1940.0,2967,5767366.0,23,45456605600.0
Holcim Maroc S.A,29/01/2024,Holcim Maroc S.A,LHM,2046.0,2000.0,2046.0,2000.0,1373,2766793.0,16,46862480000.0
Holcim Maroc S.A,26/01/2024,Holcim Maroc S.A,LHM,2055.0,2010.0,2055.0,2010.0,2439,4905105.0,17,47096792400.0
Holcim Maroc S.A,25/01/2024,Holcim Maroc S.A,LHM,2045.0,2045.0,2045.0,2045.0,140,286300.0,1,47916885800.0
Holcim Maroc S.A,24/01/2024,Holcim Maroc S.A,LHM,2049.0,2045.0,2049.0,2045.0,397,812945.0,5,47916885800.0
Holcim Maroc S.A,23/01/2024,Holcim Maroc S.A,LHM,2050.0,2050.0,2050.0,2050.0,4301,8817050.0,8,48034042000.0
Holcim Maroc S.A,22/01/2024,Holcim Maroc S.A,LHM,2068.0,2020.0,2068.0,2020.0,2001,4042473.0,5,47331104800.0
Holcim Maroc S.A,19/01/2024,Holcim Maroc S.A,LHM,2022.0,2027.0,2060.0,2022.0,1571,3217343.0,11,47495123480.0
Holcim Maroc S.A,18/01/2024,Holcim Maroc S.A,LHM,2032.0,2059.0,2059.0,2029.0,4302,8817747.0,14,48244923160.0
Holcim Maroc S.A,17/01/2024,Holcim Maroc S.A,LHM,2030.0,2070.0,2070.0,2029.0,119,241885.0,5,48502666800.0
Holcim Maroc S.A,16/01/2024,Holcim Maroc S.A,LHM,2000.0,2074.0,2074.0,2000.0,4392,8799009.0,23,48596391760.0
Holcim Maroc S.A,15/01/2024,Holcim Maroc S.A,LHM,2038.0,2000.0,2038.0,2000.0,416,832076.0,13,46862480000.0
Holcim Maroc S.A,12/01/2024,Holcim Maroc S.A,LHM,1994.0,2000.0,2000.0,1994.0,2747,5493376.0,22,46862480000.0
Holcim Maroc S.A,10/01/2024,Holcim Maroc S.A,LHM,1964.0,1994.0,1995.0,1963.0,263,523943.0,13,46721892560.0
Holcim Maroc S.A,09/01/2024,Holcim Maroc S.A,LHM,-,1994.0,-,-,-,-,-,46721892560.0
Holcim Maroc S.A,08/01/2024,Holcim Maroc S.A,LHM,1980.0,1994.0,1994.0,1951.0,81,159417.0,12,46721892560.0
Holcim Maroc S.A,05/01/2024,Holcim Maroc S.A,LHM,1940.0,1980.0,1980.0,1940.0,1345,2651128.0,16,46393855200.0
Holcim Maroc S.A,04/01/2024,Holcim Maroc S.A,LHM,1950.0,1969.0,1970.0,1931.0,6810,13325833.0,32,46136111560.0
Holcim Maroc S.A,03/01/2024,Holcim Maroc S.A,LHM,1950.0,1950.0,1950.0,1940.0,1238,2413062.0,16,45690918000.0
Holcim Maroc S.A,02/01/2024,Holcim Maroc S.A,LHM,1929.0,1920.0,1949.0,1920.0,486,933939.0,12,44987980800.0
Holcim Maroc S.A,29/12/2023,Holcim Maroc S.A,LHM,1920.0,1920.0,1920.0,1920.0,10030,19257600.0,17,44987980800.0
Holcim Maroc S.A,28/12/2023,Holcim Maroc S.A,LHM,1926.0,1920.0,1926.0,1920.0,45,86476.0,3,44987980800.0
Holcim Maroc S.A,27/12/2023,Holcim Maroc S.A,LHM,1925.0,1940.0,1940.0,1925.0,1650,3198750.0,2,45456605600.0
Holcim Maroc S.A,26/12/2023,Holcim Maroc S.A,LHM,1918.0,1920.0,1920.0,1918.0,898,1724144.0,3,44987980800.0
Holcim Maroc S.A,25/12/2023,Holcim Maroc S.A,LHM,1950.0,1918.0,1950.0,1918.0,1299,2523482.0,2,44941118320.0
Holcim Maroc S.A,22/12/2023,Holcim Maroc S.A,LHM,1951.0,1951.0,1951.0,1950.0,150,292600.0,5,45714349240.0
Holcim Maroc S.A,21/12/2023,Holcim Maroc S.A,LHM,1960.0,1911.0,1960.0,1911.0,835,1605582.0,5,44777099640.0
Holcim Maroc S.A,20/12/2023,Holcim Maroc S.A,LHM,1960.0,1950.0,1960.0,1930.0,6062,11820757.0,11,45690918000.0
Holcim Maroc S.A,19/12/2023,Holcim Maroc S.A,LHM,1950.0,1960.0,1960.0,1950.0,5915,11584825.0,18,45925230400.0
Holcim Maroc S.A,18/12/2023,Holcim Maroc S.A,LHM,1950.0,1950.0,1950.0,1950.0,1040,2028000.0,5,45690918000.0
Holcim Maroc S.A,15/12/2023,Holcim Maroc S.A,LHM,1955.0,1950.0,1960.0,1950.0,2573,5020747.0,32,45690918000.0
Holcim Maroc S.A,14/12/2023,Holcim Maroc S.A,LHM,1960.0,1950.0,1969.0,1950.0,4549,8878890.0,31,45690918000.0
Holcim Maroc S.A,13/12/2023,Holcim Maroc S.A,LHM,1923.0,1959.0,1964.0,1910.0,9201,17944406.0,27,45901799160.0
Holcim Maroc S.A,12/12/2023,Holcim Maroc S.A,LHM,1955.0,1910.0,1970.0,1890.0,2056,3888897.0,15,44753668400.0
Holcim Maroc S.A,11/12/2023,Holcim Maroc S.A,LHM,1900.0,1955.0,1960.0,1900.0,127,246268.0,13,45808074200.0
Holcim Maroc S.A,08/12/2023,Holcim Maroc S.A,LHM,1888.0,1900.0,1900.0,1884.0,486,921944.0,7,44519356000.0
Holcim Maroc S.A,07/12/2023,Holcim Maroc S.A,LHM,1883.0,1886.0,1886.0,1862.0,2123,3955759.0,10,44191318640.0
Holcim Maroc S.A,06/12/2023,Holcim Maroc S.A,LHM,1860.0,1870.0,1870.0,1860.0,1286,2392370.0,9,43816418800.0
Holcim Maroc S.A,05/12/2023,Holcim Maroc S.A,LHM,1860.0,1860.0,1870.0,1860.0,1679,3123040.0,7,43582106400.0
Holcim Maroc S.A,04/12/2023,Holcim Maroc S.A,LHM,1852.0,1852.0,1852.0,1852.0,3002,5559704.0,4,43394656480.0
Holcim Maroc S.A,01/12/2023,Holcim Maroc S.A,LHM,1854.0,1886.0,1886.0,1850.0,4024,7483416.0,7,44191318640.0
Holcim Maroc S.A,30/11/2023,Holcim Maroc S.A,LHM,1827.0,1852.0,1856.0,1827.0,4185,7746516.0,12,43394656480.0
Holcim Maroc S.A,29/11/2023,Holcim Maroc S.A,LHM,1850.0,1851.0,1851.0,1850.0,4920,9105900.0,7,43371225240.0
Holcim Maroc S.A,28/11/2023,Holcim Maroc S.A,LHM,1860.0,1852.0,1861.0,1850.0,5466,10112536.0,22,43394656480.0
Holcim Maroc S.A,27/11/2023,Holcim Maroc S.A,LHM,1890.0,1872.0,1890.0,1861.0,328,613902.0,5,43863281280.0
