Company,Séance,Instrument,Ticker,Ouverture,Dernier_Cours,haut_du_jour,bas_du_jour,Nombre_de_titres_échangés,Volume_des_échanges,Nombre_de_transactions,Capitalisation
MED PAPER,26/03/2026,MED PAPER,MDP,24.1,24.2,24.42,24.06,1340,32449.79,22,115768516.6
MED PAPER,25/03/2026,MED PAPER,MDP,24.12,24.17,24.89,24.12,2282,55596.49,28,115625001.91
MED PAPER,24/03/2026,MED PAPER,MDP,25.0,25.0,25.0,24.0,383,9438.98,21,119595575.0
MICRODATA,09/04/2026,MICRODATA,MIC,790.0,790.0,790.0,790.0,19,15010.0,1,1327200000.0
MICRODATA,08/04/2026,MICRODATA,MIC,800.0,800.0,800.0,799.5,160,127992.6,15,1344000000.0
MICRODATA,07/04/2026,MICRODATA,MIC,750.0,754.0,760.5,750.0,108,81993.1,8,1266720000.0
MICRODATA,06/04/2026,MICRODATA,MIC,780.0,790.0,790.0,780.0,23,17995.0,6,1327200000.0
MICRODATA,03/04/2026,MICRODATA,MIC,755.0,800.0,800.0,750.0,209,165925.0,20,1344000000.0
MICRODATA,02/04/2026,MICRODATA,MIC,779.0,760.0,779.0,760.0,11,8379.0,2,1276800000.0
MICRODATA,01/04/2026,MICRODATA,MIC,760.0,760.0,760.0,760.0,56,42560.0,3,1276800000.0
MICRODATA,31/03/2026,MICRODATA,MIC,780.0,780.0,780.0,780.0,14,10920.0,4,1310400000.0
MICRODATA,30/03/2026,MICRODATA,MIC,780.0,778.0,780.0,770.0,47,36550.0,10,1307040000.0
MICRODATA,27/03/2026,MICRODATA,MIC,750.0,770.0,770.0,731.0,573,431789.4,23,1293600000.0
MICRODATA,26/03/2026,MICRODATA,MIC,753.6,750.0,755.0,750.0,88,66122.2,7,1260000000.0
MICRODATA,25/03/2026,MICRODATA,MIC,752.0,752.0,752.0,752.0,2085,1567920.0,2,1263360000.0
MICRODATA,24/03/2026,MICRODATA,MIC,714.3,770.0,770.0,714.3,214,164620.3,14,1293600000.0
MINIERE TOUISSIT,09/04/2026,MINIERE TOUISSIT,CMT,4400.0,4484.0,4498.0,4280.0,828,3636340.0,147,7538648772.0
MINIERE TOUISSIT,08/04/2026,MINIERE TOUISSIT,CMT,4500.0,4403.0,4549.0,4300.0,4472,19834449.0,282,7402468899.0
MINIERE TOUISSIT,07/04/2026,MINIERE TOUISSIT,CMT,4479.0,4182.0,4619.0,4025.0,20632,92213593.0,544,7030916406.0
MINIERE TOUISSIT,06/04/2026,MINIERE TOUISSIT,CMT,3906.0,4289.0,4289.0,3906.0,2626,11140418.0,257,7210808337.0
MINIERE TOUISSIT,03/04/2026,MINIERE TOUISSIT,CMT,3650.0,3900.0,3959.0,3650.0,4650,18037923.0,274,6556808700.0
MINIERE TOUISSIT,02/04/2026,MINIERE TOUISSIT,CMT,3645.0,3600.0,3650.0,3500.0,854,3079625.0,104,6052438800.0
MINIERE TOUISSIT,01/04/2026,MINIERE TOUISSIT,CMT,3400.0,3642.0,3642.0,3400.0,3515,12336325.0,136,6123050586.0
MINIERE TOUISSIT,31/03/2026,MINIERE TOUISSIT,CMT,3589.0,3311.0,3589.0,3151.0,7203,24801927.0,207,5566562463.0
MINIERE TOUISSIT,30/03/2026,MINIERE TOUISSIT,CMT,-,3500.0,-,-,-,-,-,5884315500.0
MINIERE TOUISSIT,27/03/2026,MINIERE TOUISSIT,CMT,-,3500.0,-,-,-,-,-,5884315500.0
MINIERE TOUISSIT,26/03/2026,MINIERE TOUISSIT,CMT,3250.0,3500.0,3500.0,3201.0,7863,26625053.0,173,5884315500.0
MINIERE TOUISSIT,25/03/2026,MINIERE TOUISSIT,CMT,3110.0,3239.0,3240.0,3100.0,7406,23745327.0,97,5445513687.0
MINIERE TOUISSIT,24/03/2026,MINIERE TOUISSIT,CMT,3020.0,3060.0,3079.0,3010.0,4122,12555967.0,47,5144572980.0
MUTANDIS SCA,09/04/2026,MUTANDIS SCA,MUT,235.0,233.0,237.0,233.0,5225,1223697.45,70,2154489721.0
MUTANDIS SCA,08/04/2026,MUTANDIS SCA,MUT,240.0,234.15,240.0,232.5,4806,1136131.0,114,2165123468.55
MUTANDIS SCA,07/04/2026,MUTANDIS SCA,MUT,229.5,228.45,230.0,228.0,2977,680568.1,136,2112417067.65
MUTANDIS SCA,06/04/2026,MUTANDIS SCA,MUT,230.9,229.6,230.9,229.0,2543,584238.4,112,2123050815.2
MUTANDIS SCA,03/04/2026,MUTANDIS SCA,MUT,233.95,229.3,233.95,229.3,4816,1107976.05,156,2120276794.1
MUTANDIS SCA,02/04/2026,MUTANDIS SCA,MUT,236.8,230.0,236.85,230.0,7343,1694291.0,147,2126749510.0
MUTANDIS SCA,01/04/2026,MUTANDIS SCA,MUT,232.0,234.0,237.0,232.0,4655,1092706.45,55,2163736458.0
MUTANDIS SCA,31/03/2026,MUTANDIS SCA,MUT,231.0,231.6,234.95,231.0,653,151917.95,36,2141544289.2
MUTANDIS SCA,30/03/2026,MUTANDIS SCA,MUT,234.0,233.75,234.0,230.05,665,155047.1,45,2161424773.75
MUTANDIS SCA,27/03/2026,MUTANDIS SCA,MUT,232.5,229.0,236.95,229.0,7958,1825588.0,190,2117502773.0
MUTANDIS SCA,26/03/2026,MUTANDIS SCA,MUT,239.0,231.0,239.0,231.0,4809,1113724.0,121,2135996247.0
MUTANDIS SCA,25/03/2026,MUTANDIS SCA,MUT,236.95,240.0,240.0,233.2,1056,251459.15,39,2219216880.0
MUTANDIS SCA,24/03/2026,MUTANDIS SCA,MUT,237.0,233.0,237.0,233.0,30290,7116340.15,83,2154489721.0
PROMOPHARM S.A.,09/04/2026,PROMOPHARM S.A.,PRO,-,1410.0,-,-,-,-,-,1410000000.0
PROMOPHARM S.A.,08/04/2026,PROMOPHARM S.A.,PRO,1410.0,1410.0,1410.0,1410.0,8,11280.0,2,1410000000.0
PROMOPHARM S.A.,07/04/2026,PROMOPHARM S.A.,PRO,-,1410.0,-,-,-,-,-,1410000000.0
PROMOPHARM S.A.,06/04/2026,PROMOPHARM S.A.,PRO,1410.0,1410.0,1410.0,1410.0,2,2820.0,2,1410000000.0
PROMOPHARM S.A.,03/04/2026,PROMOPHARM S.A.,PRO,-,1420.0,-,-,-,-,-,1420000000.0
PROMOPHARM S.A.,02/04/2026,PROMOPHARM S.A.,PRO,-,1420.0,-,-,-,-,-,1420000000.0
PROMOPHARM S.A.,01/04/2026,PROMOPHARM S.A.,PRO,-,1420.0,-,-,-,-,-,1420000000.0
PROMOPHARM S.A.,31/03/2026,PROMOPHARM S.A.,PRO,-,1420.0,-,-,-,-,-,1420000000.0
PROMOPHARM S.A.,30/03/2026,PROMOPHARM S.A.,PRO,-,1420.0,-,-,-,-,-,1420000000.0
PROMOPHARM S.A.,27/03/2026,PROMOPHARM S.A.,PRO,-,1420.0,-,-,-,-,-,1420000000.0
PROMOPHARM S.A.,26/03/2026,PROMOPHARM S.A.,PRO,1420.0,1420.0,1420.0,1420.0,15,21300.0,3,1420000000.0
PROMOPHARM S.A.,25/03/2026,PROMOPHARM S.A.,PRO,1343.0,1343.0,1343.0,1343.0,4,5372.0,2,1343000000.0
PROMOPHARM S.A.,24/03/2026,PROMOPHARM S.A.,PRO,-,1428.0,-,-,-,-,-,1428000000.0
OULMES,09/04/2026,OULMES,OUL,1220.0,1220.0,1220.0,1220.0,1,1220.0,1,2415600000.0
OULMES,08/04/2026,OULMES,OUL,1255.0,1255.0,1255.0,1255.0,10,12550.0,1,2484900000.0
OULMES,07/04/2026,OULMES,OUL,1257.0,1257.0,1257.0,1257.0,1,1257.0,1,2488860000.0
OULMES,06/04/2026,OULMES,OUL,1257.0,1257.0,1257.0,1257.0,2,2514.0,2,2488860000.0
OULMES,03/04/2026,OULMES,OUL,1256.0,1256.0,1256.0,1256.0,5,6280.0,1,2486880000.0
OULMES,02/04/2026,OULMES,OUL,1239.0,1239.0,1239.0,1239.0,2,2478.0,1,2453220000.0
OULMES,01/04/2026,OULMES,OUL,1169.0,1169.0,1169.0,1169.0,20,23380.0,3,2314620000.0
OULMES,31/03/2026,OULMES,OUL,-,1238.0,-,-,-,-,-,2451240000.0
OULMES,30/03/2026,OULMES,OUL,-,1238.0,-,-,-,-,-,2451240000.0
OULMES,27/03/2026,OULMES,OUL,1238.0,1238.0,1238.0,1238.0,7,8666.0,1,2451240000.0
OULMES,26/03/2026,OULMES,OUL,-,1168.0,-,-,-,-,-,2312640000.0
OULMES,25/03/2026,OULMES,OUL,1168.0,1168.0,1168.0,1168.0,3,3504.0,1,2312640000.0
OULMES,24/03/2026,OULMES,OUL,-,1238.0,-,-,-,-,-,2451240000.0
REALISATIONS MECANIQUES,09/04/2026,REALISATIONS MECANIQUES,SRM,515.0,515.0,515.0,515.0,6,3090.0,3,164800000.0
REALISATIONS MECANIQUES,08/04/2026,REALISATIONS MECANIQUES,SRM,506.0,515.0,517.5,500.0,372,190264.2,24,164800000.0
REALISATIONS MECANIQUES,07/04/2026,REALISATIONS MECANIQUES,SRM,508.9,506.0,509.0,480.0,256,128014.5,11,161920000.0
REALISATIONS MECANIQUES,06/04/2026,REALISATIONS MECANIQUES,SRM,518.0,510.0,518.0,510.0,75,38290.0,2,163200000.0
REALISATIONS MECANIQUES,03/04/2026,REALISATIONS MECANIQUES,SRM,525.0,508.0,525.0,476.1,197,96335.75,10,162560000.0
REALISATIONS MECANIQUES,02/04/2026,REALISATIONS MECANIQUES,SRM,540.0,486.0,540.0,486.0,1241,650869.9,40,155520000.0
REALISATIONS MECANIQUES,01/04/2026,REALISATIONS MECANIQUES,SRM,505.3,505.3,505.3,505.3,215,108639.5,6,161696000.0
REALISATIONS MECANIQUES,31/03/2026,REALISATIONS MECANIQUES,SRM,-,459.4,-,-,-,-,-,147008000.0
REALISATIONS MECANIQUES,30/03/2026,REALISATIONS MECANIQUES,SRM,-,459.4,-,-,-,-,-,147008000.0
REALISATIONS MECANIQUES,27/03/2026,REALISATIONS MECANIQUES,SRM,450.0,459.4,460.0,447.0,19,8649.9,6,147008000.0
REALISATIONS MECANIQUES,26/03/2026,REALISATIONS MECANIQUES,SRM,-,458.0,-,-,-,-,-,146560000.0
REALISATIONS MECANIQUES,25/03/2026,REALISATIONS MECANIQUES,SRM,-,458.0,-,-,-,-,-,146560000.0
REALISATIONS MECANIQUES,24/03/2026,REALISATIONS MECANIQUES,SRM,458.0,458.0,458.0,458.0,1,458.0,1,146560000.0
REBAB COMPANY,09/04/2026,REBAB COMPANY,REB,106.0,106.0,106.0,106.0,2,212.0,1,18704336.0
REBAB COMPANY,08/04/2026,REBAB COMPANY,REB,105.0,105.0,105.0,105.0,1,105.0,1,18527880.0
REBAB COMPANY,07/04/2026,REBAB COMPANY,REB,105.0,105.0,105.0,105.0,2,210.0,1,18527880.0
REBAB COMPANY,06/04/2026,REBAB COMPANY,REB,-,104.0,-,-,-,-,-,18351424.0
REBAB COMPANY,03/04/2026,REBAB COMPANY,REB,-,104.0,-,-,-,-,-,18351424.0
REBAB COMPANY,02/04/2026,REBAB COMPANY,REB,104.0,104.0,104.0,104.0,16,1664.0,4,18351424.0
REBAB COMPANY,01/04/2026,REBAB COMPANY,REB,-,105.0,-,-,-,-,-,18527880.0
REBAB COMPANY,31/03/2026,REBAB COMPANY,REB,-,105.0,-,-,-,-,-,18527880.0
REBAB COMPANY,30/03/2026,REBAB COMPANY,REB,-,105.0,-,-,-,-,-,18527880.0
REBAB COMPANY,27/03/2026,REBAB COMPANY,REB,-,105.0,-,-,-,-,-,18527880.0
REBAB COMPANY,26/03/2026,REBAB COMPANY,REB,105.0,105.0,105.0,105.0,10,1050.0,2,18527880.0
REBAB COMPANY,25/03/2026,REBAB COMPANY,REB,-,107.25,-,-,-,-,-,18924906.0
REBAB COMPANY,24/03/2026,REBAB COMPANY,REB,-,107.25,-,-,-,-,-,18924906.0
RESIDENCES DAR SAADA,09/04/2026,RESIDENCES DAR SAADA,RDS,144.15,142.05,145.0,142.0,14053,2007359.65,106,3722967142.5
RESIDENCES DAR SAADA,08/04/2026,RESIDENCES DAR SAADA,RDS,147.0,147.0,147.0,142.0,43377,6324230.45,261,3852700950.0
RESIDENCES DAR SAADA,07/04/2026,RESIDENCES DAR SAADA,RDS,140.5,135.6,143.0,135.05,34592,4752968.9,206,3553920060.0
RESIDENCES DAR SAADA,06/04/2026,RESIDENCES DAR SAADA,RDS,142.0,140.2,143.55,140.0,13432,1893941.45,136,3674480770.0
RESIDENCES DAR SAADA,03/04/2026,RESIDENCES DAR SAADA,RDS,142.15,141.3,145.7,141.3,67718,9599858.2,136,3703310505.0
RESIDENCES DAR SAADA,02/04/2026,RESIDENCES DAR SAADA,RDS,142.65,143.0,146.5,142.6,31694,4546482.4,135,3747865550.0
RESIDENCES DAR SAADA,01/04/2026,RESIDENCES DAR SAADA,RDS,142.4,145.65,148.4,142.4,55742,8090517.55,204,3817319002.5
RESIDENCES DAR SAADA,31/03/2026,RESIDENCES DAR SAADA,RDS,144.0,141.6,144.0,136.0,61696,8605842.75,283,3711173160.0
RESIDENCES DAR SAADA,30/03/2026,RESIDENCES DAR SAADA,RDS,143.95,144.0,144.5,141.0,10098,1449873.5,70,3774074400.0
RESIDENCES DAR SAADA,27/03/2026,RESIDENCES DAR SAADA,RDS,145.45,143.5,146.5,141.1,49197,7101002.3,138,3760969975.0
RESIDENCES DAR SAADA,26/03/2026,RESIDENCES DAR SAADA,RDS,149.0,144.85,149.0,143.55,21037,3060011.85,154,3796351922.5
RESIDENCES DAR SAADA,25/03/2026,RESIDENCES DAR SAADA,RDS,142.0,149.25,149.95,140.15,696118,98376073.6,317,3911670862.5
RESIDENCES DAR SAADA,24/03/2026,RESIDENCES DAR SAADA,RDS,141.0,141.0,141.0,138.1,27380,3844045.65,123,3695447850.0
RISMA,09/04/2026,RISMA,RIS,329.9,330.0,330.0,317.0,15858,5202662.9,349,5284003560.0
RISMA,08/04/2026,RISMA,RIS,320.0,330.0,330.0,320.0,35178,11523520.1,609,5284003560.0
RISMA,07/04/2026,RISMA,RIS,315.0,310.0,319.0,310.0,3355,1047262.2,263,4963760920.0
RISMA,06/04/2026,RISMA,RIS,321.0,316.0,323.95,316.0,2956,943054.65,338,5059833712.0
RISMA,03/04/2026,RISMA,RIS,310.3,324.5,325.0,310.3,37549,12011733.75,810,5195936834.0
RISMA,02/04/2026,RISMA,RIS,307.05,310.0,310.0,307.05,6187,1914055.65,266,4963760920.0
RISMA,01/04/2026,RISMA,RIS,306.0,314.0,315.0,306.0,12558,3884254.1,369,5027809448.0
RISMA,31/03/2026,RISMA,RIS,305.0,302.0,306.9,299.1,11117,3363654.35,346,4835663864.0
RISMA,30/03/2026,RISMA,RIS,305.0,309.5,314.0,305.0,2001,616077.3,271,4955754854.0
RISMA,27/03/2026,RISMA,RIS,305.0,315.0,315.0,303.0,4117,1277400.55,314,5043821580.0
RISMA,26/03/2026,RISMA,RIS,315.0,309.0,318.0,308.0,13245,4125936.2,406,4947748788.0
RISMA,25/03/2026,RISMA,RIS,302.0,310.0,310.0,302.0,4338,1331757.1,391,4963760920.0
RISMA,24/03/2026,RISMA,RIS,304.0,306.0,310.0,303.0,3524,1080018.9,364,4899712392.0
S.M MONETIQUE,09/04/2026,S.M MONETIQUE,S2M,560.0,560.0,560.0,560.0,12,6720.0,3,454759200.0
S.M MONETIQUE,08/04/2026,S.M MONETIQUE,S2M,540.0,570.5,575.0,540.0,86,47279.0,9,463285935.0
S.M MONETIQUE,07/04/2026,S.M MONETIQUE,S2M,569.0,526.0,569.0,525.0,111,61739.0,11,427148820.0
S.M MONETIQUE,06/04/2026,S.M MONETIQUE,S2M,557.0,549.0,557.0,549.0,14,7747.0,7,445826430.0
S.M MONETIQUE,03/04/2026,S.M MONETIQUE,S2M,520.0,559.0,559.0,516.0,14,7658.0,5,453947130.0
S.M MONETIQUE,02/04/2026,S.M MONETIQUE,S2M,549.0,520.0,549.0,520.0,323,171603.7,13,422276400.0
S.M MONETIQUE,01/04/2026,S.M MONETIQUE,S2M,550.0,535.0,569.0,535.0,1176,647741.4,18,434457450.0
S.M MONETIQUE,31/03/2026,S.M MONETIQUE,S2M,550.0,550.0,550.0,550.0,102,56100.0,3,446638500.0
S.M MONETIQUE,30/03/2026,S.M MONETIQUE,S2M,537.0,555.0,555.0,537.0,128,69564.0,5,450698850.0
S.M MONETIQUE,27/03/2026,S.M MONETIQUE,S2M,554.0,555.0,555.0,554.0,913,506651.8,14,450698850.0
S.M MONETIQUE,26/03/2026,S.M MONETIQUE,S2M,540.0,540.0,550.0,540.0,593,322780.0,9,438517800.0
S.M MONETIQUE,25/03/2026,S.M MONETIQUE,S2M,548.1,540.0,548.1,540.0,276,149484.0,9,438517800.0
S.M MONETIQUE,24/03/2026,S.M MONETIQUE,S2M,531.0,548.8,550.0,531.0,151,82586.0,10,445664016.0
SALAFIN,09/04/2026,SALAFIN,SLF,475.0,475.0,475.0,475.0,1158,550050.0,37,1483956525.0
SALAFIN,08/04/2026,SALAFIN,SLF,480.0,480.0,480.0,480.0,1232,591360.0,33,1499577120.0
SALAFIN,07/04/2026,SALAFIN,SLF,505.0,505.0,505.0,505.0,20,10100.0,1,1577680095.0
SALAFIN,06/04/2026,SALAFIN,SLF,501.2,501.2,501.2,501.2,1,501.2,1,1565808442.8
SALAFIN,03/04/2026,SALAFIN,SLF,518.0,518.0,518.0,518.0,170,88060.0,5,1618293642.0
SALAFIN,02/04/2026,SALAFIN,SLF,524.8,524.8,524.8,524.8,670,351616.0,5,1639537651.2
SALAFIN,01/04/2026,SALAFIN,SLF,500.0,500.0,500.0,500.0,468,234000.0,16,1562059500.0
SALAFIN,31/03/2026,SALAFIN,SLF,500.0,500.0,500.0,500.0,100,50000.0,9,1562059500.0
SALAFIN,30/03/2026,SALAFIN,SLF,529.9,529.9,529.9,529.9,450,238455.0,2,1655470658.1
SALAFIN,27/03/2026,SALAFIN,SLF,508.0,508.0,508.0,508.0,2157,1095756.0,15,1587052452.0
SALAFIN,26/03/2026,SALAFIN,SLF,540.0,540.0,540.0,540.0,150,81000.0,5,1687024260.0
SALAFIN,25/03/2026,SALAFIN,SLF,539.9,539.9,539.9,539.9,50,26995.0,2,1686711848.1
SALAFIN,24/03/2026,SALAFIN,SLF,-,533.0,-,-,-,-,-,1665155427.0
SANLAM MAROC,09/04/2026,SANLAM MAROC,SAH,2814.0,2900.0,2900.0,2710.0,85,240535.0,16,11938934600.0
SANLAM MAROC,08/04/2026,SANLAM MAROC,SAH,2900.0,2900.0,2900.0,2900.0,280,812000.0,10,11938934600.0
SANLAM MAROC,07/04/2026,SANLAM MAROC,SAH,-,2698.0,-,-,-,-,-,11107326052.0
SANLAM MAROC,06/04/2026,SANLAM MAROC,SAH,2600.0,2698.0,2698.0,2550.0,17,45228.0,7,11107326052.0
SANLAM MAROC,03/04/2026,SANLAM MAROC,SAH,2565.0,2700.0,2700.0,2565.0,126,337026.0,22,11115559800.0
SANLAM MAROC,02/04/2026,SANLAM MAROC,SAH,2566.0,2687.0,2689.0,2566.0,12,31096.0,7,11062040438.0
SANLAM MAROC,01/04/2026,SANLAM MAROC,SAH,2700.0,2700.0,2700.0,2700.0,13,35100.0,4,11115559800.0
SANLAM MAROC,31/03/2026,SANLAM MAROC,SAH,2476.0,2780.0,2780.0,2476.0,65,170818.0,17,11444909720.0
SANLAM MAROC,30/03/2026,SANLAM MAROC,SAH,2500.0,2698.0,2698.0,2431.0,10,24793.0,8,11107326052.0
SANLAM MAROC,27/03/2026,SANLAM MAROC,SAH,2320.0,2700.0,2700.0,2320.0,524,1406787.0,15,11115559800.0
SANLAM MAROC,26/03/2026,SANLAM MAROC,SAH,-,2500.0,-,-,-,-,-,10292185000.0
SANLAM MAROC,25/03/2026,SANLAM MAROC,SAH,2500.0,2500.0,2500.0,2500.0,63,157500.0,11,10292185000.0
SANLAM MAROC,24/03/2026,SANLAM MAROC,SAH,2170.0,2290.0,2290.0,2170.0,130,294100.0,8,9427641460.0
SAMIR,09/04/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,08/04/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,07/04/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,06/04/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,03/04/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,02/04/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,01/04/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,31/03/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,30/03/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,27/03/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,26/03/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,25/03/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SAMIR,24/03/2026,SAMIR,SAM,-,127.8,-,-,-,-,-,1520777187.0
SGTM S.A,09/04/2026,SGTM S.A,GTM,743.0,731.5,743.0,726.2,5871,4333695.2,325,43890000000.0
SGTM S.A,08/04/2026,SGTM S.A,GTM,726.0,741.5,744.9,725.0,68156,50308761.3,754,44490000000.0
SGTM S.A,07/04/2026,SGTM S.A,GTM,709.5,701.0,709.5,700.1,47356,33266419.2,507,42060000000.0
SGTM S.A,06/04/2026,SGTM S.A,GTM,706.0,717.0,718.9,700.1,22030,15580785.5,506,43020000000.0
SGTM S.A,03/04/2026,SGTM S.A,GTM,712.5,710.0,720.0,710.0,43456,31049338.8,434,42600000000.0
SGTM S.A,02/04/2026,SGTM S.A,GTM,718.4,720.0,726.0,710.5,15962,11463720.3,253,43200000000.0
SGTM S.A,01/04/2026,SGTM S.A,GTM,720.0,725.1,730.0,720.0,9967,7215649.5,413,43506000000.0
SGTM S.A,31/03/2026,SGTM S.A,GTM,705.0,717.5,719.0,702.0,19926,14091689.5,324,43050000000.0
SGTM S.A,30/03/2026,SGTM S.A,GTM,720.0,701.6,720.0,701.0,13593,9609351.0,517,42096000000.0
SGTM S.A,27/03/2026,SGTM S.A,GTM,720.1,720.0,725.0,720.0,8829,6359647.4,249,43200000000.0
SGTM S.A,26/03/2026,SGTM S.A,GTM,729.0,717.6,729.0,716.2,21447,15453120.7,269,43056000000.0
SGTM S.A,25/03/2026,SGTM S.A,GTM,713.0,730.0,730.0,711.0,45788,33012634.6,401,43800000000.0
SGTM S.A,24/03/2026,SGTM S.A,GTM,725.0,713.1,730.0,711.0,14900,10690719.5,435,42786000000.0
SMI,09/04/2026,SMI,SMI,7415.0,7715.0,7715.0,7312.0,553,4167141.0,107,12691869350.0
SMI,08/04/2026,SMI,SMI,7720.0,7566.0,7720.0,7300.0,1357,10264206.0,204,12446750940.0
SMI,07/04/2026,SMI,SMI,7720.0,7031.0,8100.0,7030.0,3124,23223546.0,504,11566627790.0
SMI,06/04/2026,SMI,SMI,7099.0,7700.0,7800.0,6919.0,2316,17655563.0,388,12667193000.0
SMI,03/04/2026,SMI,SMI,6598.0,7101.0,7101.0,6598.0,4152,29099220.0,334,11681784090.0
SMI,02/04/2026,SMI,SMI,6420.0,6543.0,6690.0,6420.0,1255,8229083.0,140,10763823870.0
SMI,01/04/2026,SMI,SMI,6200.0,6734.0,6734.0,6200.0,4496,29172815.0,234,11078036060.0
SMI,31/03/2026,SMI,SMI,6188.0,6122.0,6188.0,6055.0,337,2062993.0,57,10071240980.0
SMI,30/03/2026,SMI,SMI,5995.0,6039.0,6100.0,5962.0,474,2863865.0,71,9934698510.0
SMI,27/03/2026,SMI,SMI,6080.0,5820.0,6080.0,5820.0,714,4179075.0,125,9574423800.0
SMI,26/03/2026,SMI,SMI,5950.0,6000.0,6090.0,5811.0,807,4815209.0,86,9870540000.0
SMI,25/03/2026,SMI,SMI,5990.0,6115.0,6169.0,5990.0,2672,16151434.0,177,10059725350.0
SMI,24/03/2026,SMI,SMI,5762.0,5760.0,5820.0,5626.0,1241,7142110.0,149,9475718400.0
SNEP,09/04/2026,SNEP,SNP,400.0,399.8,400.0,399.8,358,143186.2,13,959520000.0
SNEP,08/04/2026,SNEP,SNP,388.1,400.0,400.0,388.1,5481,2170063.7,38,960000000.0
SNEP,07/04/2026,SNEP,SNP,385.0,385.0,385.0,382.5,844,324129.8,25,924000000.0
SNEP,06/04/2026,SNEP,SNP,385.0,383.1,390.0,383.1,2534,972205.7,32,919440000.0
SNEP,03/04/2026,SNEP,SNP,404.0,385.0,404.0,383.05,2072,799442.95,52,924000000.0
SNEP,02/04/2026,SNEP,SNP,385.0,390.0,400.0,382.0,1077,416306.65,50,936000000.0
SNEP,01/04/2026,SNEP,SNP,390.05,382.0,390.05,382.0,4311,1664202.15,63,916800000.0
SNEP,31/03/2026,SNEP,SNP,392.7,380.0,395.5,375.0,12208,4690146.4,259,912000000.0
SNEP,30/03/2026,SNEP,SNP,411.5,402.0,412.0,402.0,1688,679268.65,49,964800000.0
SNEP,27/03/2026,SNEP,SNP,427.0,410.0,440.0,410.0,1781,742511.0,90,984000000.0
SNEP,26/03/2026,SNEP,SNP,431.0,430.0,440.0,430.0,137,59245.9,16,1032000000.0
SNEP,25/03/2026,SNEP,SNP,439.0,440.0,440.0,439.0,70,30794.4,4,1056000000.0
SNEP,24/03/2026,SNEP,SNP,450.0,435.0,450.0,435.0,50,21990.0,4,1044000000.0
SOCIETE DES BOISSONS DU MAROC,09/04/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2170.0,2200.0,2200.0,2170.0,43,93400.0,3,6225236600.0
SOCIETE DES BOISSONS DU MAROC,08/04/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2200.0,2220.0,2220.0,2200.0,23,50640.0,4,6281829660.0
SOCIETE DES BOISSONS DU MAROC,07/04/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2208.0,2200.0,2208.0,2200.0,22,48512.0,3,6225236600.0
SOCIETE DES BOISSONS DU MAROC,06/04/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2250.0,2250.0,2250.0,2250.0,5,11250.0,1,6366719250.0
SOCIETE DES BOISSONS DU MAROC,03/04/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2150.0,2258.0,2258.0,2150.0,23544,50619816.0,44,6389356474.0
SOCIETE DES BOISSONS DU MAROC,02/04/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2270.0,2270.0,2270.0,2270.0,2,4540.0,1,6423312310.0
SOCIETE DES BOISSONS DU MAROC,01/04/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2090.0,2200.0,2275.0,2090.0,59,130290.0,5,6225236600.0
SOCIETE DES BOISSONS DU MAROC,31/03/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2280.0,2250.0,2280.0,2250.0,9,20340.0,2,6366719250.0
SOCIETE DES BOISSONS DU MAROC,30/03/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2290.0,2290.0,2290.0,2290.0,3,6870.0,1,6479905370.0
SOCIETE DES BOISSONS DU MAROC,27/03/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2255.0,2150.0,2340.0,2150.0,3862,8801871.0,33,6083753950.0
SOCIETE DES BOISSONS DU MAROC,26/03/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2135.0,2227.0,2227.0,2135.0,2650,5890308.0,25,6301637231.0
SOCIETE DES BOISSONS DU MAROC,25/03/2026,SOCIETE DES BOISSONS DU MAROC,SBM,2100.0,2025.0,2100.0,2025.0,164,335400.0,5,5730047325.0
